File,NREM,REM,WAKE,Art,train,validation,test
02sp94jsbs2nr02j.npy,1.0,0.0,0.0,0.0,0,0,1
agc3zx8bw6z293te.npy,1.0,0.0,0.0,0.0,0,0,1
soc4nmx2ap3wsak4.npy,1.0,0.0,0.0,0.0,0,0,1
atghpwloahn48oxf.npy,1.0,0.0,0.0,0.0,0,0,1
quu03sflneegnk1a.npy,1.0,0.0,0.0,0.0,0,0,1
m7jmebvfd1x1x7hy.npy,1.0,0.0,0.0,0.0,0,0,1
y1zuojsvf6gwffcj.npy,1.0,0.0,0.0,0.0,0,0,1
bvdfucce6piz3t7d.npy,0.0,0.0,0.0,1.0,0,0,1
ckmx06id4y4vxbal.npy,0.0,0.0,0.0,1.0,0,0,1
glv6na3378u62syu.npy,0.0,0.0,0.0,1.0,0,0,1
84vf6qxll8cgxmi7.npy,1.0,0.0,0.0,0.0,0,0,1
j5vznonsz71ezx5k.npy,1.0,0.0,0.0,0.0,0,0,1
pqd7jnx7ucjw7cj5.npy,1.0,0.0,0.0,0.0,0,0,1
2h00tm1eu77lbmyf.npy,1.0,0.0,0.0,0.0,0,0,1
vqtx3azf98y6mbny.npy,1.0,0.0,0.0,0.0,0,0,1
kd4bjynfkulj7aja.npy,1.0,0.0,0.0,0.0,0,0,1
3apiwl0drxy0697h.npy,1.0,0.0,0.0,0.0,0,0,1
8orjwt6jli008jcj.npy,1.0,0.0,0.0,0.0,0,0,1
4h6n8s8yp5f2syyg.npy,1.0,0.0,0.0,0.0,0,0,1
km0ldli4jc7s0uoe.npy,1.0,0.0,0.0,0.0,0,0,1
w3ictzzgqtxfrpct.npy,1.0,0.0,0.0,0.0,0,0,1
s9se54v65fowljtf.npy,1.0,0.0,0.0,0.0,0,0,1
8enqil1uvd4u4hhm.npy,0.0,0.0,0.0,1.0,0,0,1
5g4nfpmszd00qcce.npy,1.0,0.0,0.0,0.0,0,0,1
qdsrafv0ob6hgami.npy,1.0,0.0,0.0,0.0,0,0,1
70ffcnxwuvi9qw86.npy,1.0,0.0,0.0,0.0,0,0,1
izywlxweslxy908h.npy,1.0,0.0,0.0,0.0,0,0,1
82dbcblqbafp10ds.npy,1.0,0.0,0.0,0.0,0,0,1
nfe1ncvwckowml7a.npy,1.0,0.0,0.0,0.0,0,0,1
26m33z9v5713m7df.npy,1.0,0.0,0.0,0.0,0,0,1
lvaglygpwx6ivgnl.npy,1.0,0.0,0.0,0.0,0,0,1
pg46h3id6eey9dgo.npy,1.0,0.0,0.0,0.0,0,0,1
vku36tbau04kz2w7.npy,0.0,0.0,0.0,1.0,0,0,1
5quox05ir2cvf5p9.npy,0.0,0.0,0.0,1.0,0,0,1
ar89fd1lrgthq9u4.npy,0.0,0.0,0.0,1.0,0,0,1
5ngv4bvjki61xc51.npy,0.0,0.0,0.0,1.0,0,0,1
b6v32tkhl0j0h9jc.npy,0.0,0.0,0.0,1.0,0,0,1
j2razveayfxutar0.npy,0.0,0.0,0.0,1.0,0,0,1
2bp0ydeg5toj5jza.npy,0.0,0.0,0.0,1.0,0,0,1
wk1palrtoguy2j69.npy,0.0,0.0,0.0,1.0,0,0,1
wrwuxab4e8bz7wuy.npy,0.0,0.0,0.0,1.0,0,0,1
tuzx7qtrbvrkgnvu.npy,1.0,0.0,0.0,0.0,0,0,1
bos59ydvgr11h31j.npy,1.0,0.0,0.0,0.0,0,0,1
5sozn7cyk69d3c17.npy,1.0,0.0,0.0,0.0,0,0,1
sroaf8ybadtf9zjh.npy,1.0,0.0,0.0,0.0,0,0,1
6dm5khad8jrp8pve.npy,1.0,0.0,0.0,0.0,0,0,1
up2robaiteqwbliz.npy,1.0,0.0,0.0,0.0,0,0,1
92qbd2tashh9ltll.npy,1.0,0.0,0.0,0.0,0,0,1
kmmwuyksn0ts1yv9.npy,1.0,0.0,0.0,0.0,0,0,1
48b44bajhi2ef8cz.npy,1.0,0.0,0.0,0.0,0,0,1
43eb3thnsx2196qy.npy,1.0,0.0,0.0,0.0,0,0,1
ibaanhkef6mtul8x.npy,1.0,0.0,0.0,0.0,0,0,1
xpuil97nglnj4d2q.npy,1.0,0.0,0.0,0.0,0,0,1
0c34r3jvu9njxrk0.npy,1.0,0.0,0.0,0.0,0,0,1
fuk0mhcriufko7ji.npy,1.0,0.0,0.0,0.0,0,0,1
tnsc6mzf5yl5gufy.npy,1.0,0.0,0.0,0.0,0,0,1
qti3rlss85lt2so1.npy,1.0,0.0,0.0,0.0,0,0,1
pw9h7l9xdo93uppl.npy,1.0,0.0,0.0,0.0,0,0,1
xko4bc34m1n62wuc.npy,1.0,0.0,0.0,0.0,0,0,1
l9eeontp4n25ldu0.npy,1.0,0.0,0.0,0.0,0,0,1
9tpbeyygg1r31rq3.npy,1.0,0.0,0.0,0.0,0,0,1
uw8t55op0ffy9muf.npy,0.0,0.0,0.0,1.0,0,0,1
ocarbuw68muisasi.npy,0.0,0.0,0.0,1.0,0,0,1
tv1v91mqwlx279om.npy,0.0,0.0,0.0,1.0,0,0,1
6113w79w15r91c6q.npy,0.0,0.0,0.0,1.0,0,0,1
th34to7td37oxpgz.npy,0.0,0.0,0.0,1.0,0,0,1
1cet80w24yf5uoll.npy,0.0,0.0,0.0,1.0,0,0,1
68die2uk4atpc92p.npy,0.0,0.0,0.0,1.0,0,0,1
8iziclsuog1870x8.npy,0.0,0.0,0.0,1.0,0,0,1
j6uag6j4l17ie0r1.npy,0.0,0.0,0.0,1.0,0,0,1
3mx5id9c8ta1gx9f.npy,0.0,0.0,0.0,1.0,0,0,1
zb5sn1d7nlrpch9a.npy,1.0,0.0,0.0,0.0,0,0,1
37tjnhy2pj8vzfum.npy,0.0,0.0,0.0,1.0,0,0,1
1rt92mdzk8z73bt9.npy,1.0,0.0,0.0,0.0,0,0,1
soigpqsjvnsvqj9n.npy,1.0,0.0,0.0,0.0,0,0,1
tm3161myg77xipv8.npy,1.0,0.0,0.0,0.0,0,0,1
pn29tymo2y87ugkq.npy,1.0,0.0,0.0,0.0,0,0,1
k5o2qufvixd9jo69.npy,1.0,0.0,0.0,0.0,0,0,1
9v1x3gxcqplhlcvn.npy,1.0,0.0,0.0,0.0,0,0,1
qgirld58t34wqr4z.npy,1.0,0.0,0.0,0.0,0,0,1
v1vtlzrkwr2bft8o.npy,1.0,0.0,0.0,0.0,0,0,1
je63n12twh8byc1t.npy,1.0,0.0,0.0,0.0,0,0,1
5frfnctue4lha5gw.npy,1.0,0.0,0.0,0.0,0,0,1
w2y7qma1jqsrlv05.npy,0.0,0.0,0.0,1.0,0,0,1
hjlwsbibpo3ootm5.npy,0.0,0.0,0.0,1.0,0,0,1
qo29vx8lmtd0sdgo.npy,1.0,0.0,0.0,0.0,0,0,1
by7xasvrq9yx6tjj.npy,1.0,0.0,0.0,0.0,0,0,1
17hy5b8ow8751y6c.npy,1.0,0.0,0.0,0.0,0,0,1
99m9x7c9iam96jds.npy,1.0,0.0,0.0,0.0,0,0,1
wzkssv10z46v8brn.npy,1.0,0.0,0.0,0.0,0,0,1
o5k4a155y0m1s4w0.npy,1.0,0.0,0.0,0.0,0,0,1
u50cm0cnx5wkxah1.npy,1.0,0.0,0.0,0.0,0,0,1
7v8ojuxonpn14sae.npy,1.0,0.0,0.0,0.0,0,0,1
k7cc1asbgkmhr6ny.npy,1.0,0.0,0.0,0.0,0,0,1
921jcqnthn8nbtlb.npy,1.0,0.0,0.0,0.0,0,0,1
msf3779ih352k3qd.npy,1.0,0.0,0.0,0.0,0,0,1
rzqmn25g4goal91e.npy,1.0,0.0,0.0,0.0,0,0,1
749mm3z4eyytq5z0.npy,1.0,0.0,0.0,0.0,0,0,1
7zdy1l256p3xpz8q.npy,1.0,0.0,0.0,0.0,0,0,1
jpewcpff2mzpht6h.npy,1.0,0.0,0.0,0.0,0,0,1
odyfgp7s3vph77xs.npy,1.0,0.0,0.0,0.0,0,0,1
ht5hryjad76ilwee.npy,1.0,0.0,0.0,0.0,0,0,1
cddci7rwcdxnyajd.npy,0.0,0.0,0.0,1.0,0,0,1
ftmtftuolsmm5hto.npy,0.0,0.0,0.0,1.0,0,0,1
5kal7dknm68pjv4z.npy,0.0,0.0,0.0,1.0,0,0,1
dyrtospctggualed.npy,0.0,0.0,0.0,1.0,0,0,1
jtfezd7x9m4esh3j.npy,0.0,0.0,0.0,1.0,0,0,1
0tg0ks8wvszxlu2x.npy,1.0,0.0,0.0,0.0,0,0,1
carm9m5tinz4idfg.npy,1.0,0.0,0.0,0.0,0,0,1
8syl8hrh0ir7nriy.npy,1.0,0.0,0.0,0.0,0,0,1
o553q3hpckoxr6xe.npy,1.0,0.0,0.0,0.0,0,0,1
rm3t06561zmc3opj.npy,0.0,0.0,0.0,1.0,0,0,1
y64l7tfy3uyfoeum.npy,1.0,0.0,0.0,0.0,0,0,1
x49rxwg2pv3qxnj3.npy,1.0,0.0,0.0,0.0,0,0,1
cye9c46rf740u5ak.npy,1.0,0.0,0.0,0.0,0,0,1
rrtphf2ueukfqibb.npy,1.0,0.0,0.0,0.0,0,0,1
749ixvhq4oo4p20o.npy,1.0,0.0,0.0,0.0,0,0,1
51jb4qfw22r9bcif.npy,1.0,0.0,0.0,0.0,0,0,1
l99a6bf1hn5n1yue.npy,1.0,0.0,0.0,0.0,0,0,1
bsyfavkkuqj0g5x1.npy,0.0,0.0,0.0,1.0,0,0,1
yl8iosqcpq7o8xop.npy,0.0,0.0,0.0,1.0,0,0,1
agffb91813kh9l8f.npy,0.0,0.0,0.0,1.0,0,0,1
2h4heb2925pnhayn.npy,1.0,0.0,0.0,0.0,0,0,1
trlnib3c3kxpapfb.npy,1.0,0.0,0.0,0.0,0,0,1
uah2v6vucp5hm99b.npy,1.0,0.0,0.0,0.0,0,0,1
01kzayu2z9em4mya.npy,1.0,0.0,0.0,0.0,0,0,1
31o8i8th9ojgiqup.npy,1.0,0.0,0.0,0.0,0,0,1
4d53sgo7hmvwkvm8.npy,1.0,0.0,0.0,0.0,0,0,1
4on59kytp8u2ylo6.npy,1.0,0.0,0.0,0.0,0,0,1
wxirgujx1xg0i7a9.npy,1.0,0.0,0.0,0.0,0,0,1
bul2ntule5wmnyai.npy,1.0,0.0,0.0,0.0,0,0,1
2rk77dal0m3j00zo.npy,1.0,0.0,0.0,0.0,0,0,1
u27bzgyx4vy0qjw8.npy,0.0,0.0,0.0,1.0,0,0,1
iy1koexzy6rtufqi.npy,0.0,0.0,0.0,1.0,0,0,1
qcyxhpm1ykjs8734.npy,0.0,0.0,0.0,1.0,0,0,1
9hegetw9e18h2nu2.npy,0.0,0.0,0.0,1.0,0,0,1
e59jag70ke4jna87.npy,1.0,0.0,0.0,0.0,0,0,1
40fkzv5dgqdxn6f5.npy,1.0,0.0,0.0,0.0,0,0,1
s90pduu82hlsaa5w.npy,1.0,0.0,0.0,0.0,0,0,1
cyp5mrfv6nsa9rc2.npy,1.0,0.0,0.0,0.0,0,0,1
20ecfp782p3tfzxo.npy,1.0,0.0,0.0,0.0,0,0,1
xcvje30w33h3m2rb.npy,1.0,0.0,0.0,0.0,0,0,1
admplhy8h8pvgf6o.npy,1.0,0.0,0.0,0.0,0,0,1
mtimgdi4g2oj4u6b.npy,1.0,0.0,0.0,0.0,0,0,1
8heuo56bbn9r2yl0.npy,1.0,0.0,0.0,0.0,0,0,1
m78oi1579ku7y3wj.npy,1.0,0.0,0.0,0.0,0,0,1
ihkjnqkc6g7wf8l0.npy,0.0,0.0,0.0,1.0,0,0,1
b4af9c90inuofy8b.npy,1.0,0.0,0.0,0.0,0,0,1
owwdpyeru7n2fwj2.npy,1.0,0.0,0.0,0.0,0,0,1
ploa7xmtms2412un.npy,1.0,0.0,0.0,0.0,0,0,1
bts4viusa6g3ekbb.npy,0.0,0.0,0.0,1.0,0,0,1
8du8e04etjixibh6.npy,0.0,1.0,0.0,0.0,0,0,1
1oa7qwwastucvfgz.npy,0.0,1.0,0.0,0.0,0,0,1
nde490lp4kywhkox.npy,0.0,0.0,0.0,1.0,0,0,1
1ybc71g6vujtpdey.npy,0.0,0.0,0.0,1.0,0,0,1
dtthm6h6have18oj.npy,0.0,1.0,0.0,0.0,0,0,1
le6z0h55ipyr4m25.npy,0.0,1.0,0.0,0.0,0,0,1
freanh11s9eqheyk.npy,0.0,1.0,0.0,0.0,0,0,1
4ddh3vb5cboub7wo.npy,0.0,1.0,0.0,0.0,0,0,1
3xvs84z3mp7vt4o1.npy,0.0,0.0,0.0,1.0,0,0,1
isfhgn5bju5vobex.npy,0.0,1.0,0.0,0.0,0,0,1
o5hpz64ezbn5h0c5.npy,0.0,1.0,0.0,0.0,0,0,1
6p7mjwtu0fxl2azz.npy,0.0,1.0,0.0,0.0,0,0,1
bepsonbkd0ra96zs.npy,0.0,1.0,0.0,0.0,0,0,1
yo2l0fj7jedcksqh.npy,0.0,1.0,0.0,0.0,0,0,1
c0ixje5vlnbtbvkg.npy,0.0,1.0,0.0,0.0,0,0,1
ew0i1yksajqogh0r.npy,0.0,1.0,0.0,0.0,0,0,1
41gzj3kz7tzqylyk.npy,0.0,0.0,0.0,1.0,0,0,1
8bzql7t6r454rig0.npy,0.0,1.0,0.0,0.0,0,0,1
lh7qd10eajvvh7qz.npy,0.0,1.0,0.0,0.0,0,0,1
l24a2aq1k4rl6j3g.npy,0.0,1.0,0.0,0.0,0,0,1
70nbb41n9zakp5my.npy,0.0,0.0,0.0,1.0,0,0,1
jmeacdk9k8pk3urn.npy,0.0,1.0,0.0,0.0,0,0,1
bzw2bbj00hvi5k39.npy,0.0,1.0,0.0,0.0,0,0,1
q3b33dahmxhvdeey.npy,0.0,1.0,0.0,0.0,0,0,1
ylacdpim483yf1tw.npy,0.0,1.0,0.0,0.0,0,0,1
qmnjdf472mtirj2s.npy,0.0,1.0,0.0,0.0,0,0,1
ag80jrlevsgz1yz2.npy,0.0,1.0,0.0,0.0,0,0,1
gi0e9hr31cypi85u.npy,0.0,1.0,0.0,0.0,0,0,1
062883s216qas8pz.npy,0.0,1.0,0.0,0.0,0,0,1
ycs1gze7sa58644u.npy,0.0,0.0,0.0,1.0,0,0,1
de8epfu4m53jbb9r.npy,0.0,0.0,1.0,0.0,0,0,1
yvy0dqkw6fb6fxzx.npy,0.0,0.0,1.0,0.0,0,0,1
zh2nr91kjhw76w16.npy,0.0,0.0,0.0,1.0,0,0,1
rt2kd4lzpx00petf.npy,0.0,0.0,0.0,1.0,0,0,1
ihm6i7xa67n43z89.npy,0.0,0.0,0.0,1.0,0,0,1
xnj2tgc0d0k9vqj0.npy,0.0,0.0,0.0,1.0,0,0,1
6z4ksb7mndalvt6c.npy,1.0,0.0,0.0,0.0,0,0,1
e72wga89lrm7ydzn.npy,1.0,0.0,0.0,0.0,0,0,1
1wbkcvf4tzs9j4fc.npy,1.0,0.0,0.0,0.0,0,0,1
7ct5fzn4x99q5g5s.npy,0.0,0.0,0.0,1.0,0,0,1
9l3szz3edik1pfhb.npy,0.0,0.0,0.0,1.0,0,0,1
cz2p86bvzlv84omh.npy,0.0,0.0,1.0,0.0,0,0,1
anzw427cis17s2aw.npy,0.0,0.0,1.0,0.0,0,0,1
bwj66nddx5ly43wh.npy,0.0,0.0,1.0,0.0,0,0,1
f61eoty44085oda0.npy,0.0,0.0,1.0,0.0,0,0,1
uu73mu1l6sjqq7x1.npy,0.0,0.0,1.0,0.0,0,0,1
hgeafzli4fi8ftjp.npy,0.0,0.0,1.0,0.0,0,0,1
64kbbhyvo40m8cwk.npy,0.0,0.0,1.0,0.0,0,0,1
8p54zhnytl1ox5n8.npy,0.0,0.0,1.0,0.0,0,0,1
0a380yx233iutzs0.npy,0.0,0.0,0.0,1.0,0,0,1
4jibeaq6nx8hw6zr.npy,0.0,0.0,1.0,0.0,0,0,1
63qefsj4uk5kanf3.npy,0.0,0.0,1.0,0.0,0,0,1
p6xpqgxawzut5wk7.npy,0.0,0.0,1.0,0.0,0,0,1
qhfm54s88vn20gf3.npy,0.0,0.0,1.0,0.0,0,0,1
ki2m056536f8hsfg.npy,0.0,0.0,1.0,0.0,0,0,1
wa92kzkzs7gs4g7p.npy,0.0,0.0,1.0,0.0,0,0,1
73zztyri7szhwd8j.npy,0.0,0.0,1.0,0.0,0,0,1
n4jq7p7u7sil3ua8.npy,0.0,0.0,1.0,0.0,0,0,1
muep2cjgtsd2vqdx.npy,0.0,0.0,1.0,0.0,0,0,1
scq05j3ubfb8opq2.npy,0.0,0.0,1.0,0.0,0,0,1
gvknwajn2u3tlkka.npy,0.0,0.0,1.0,0.0,0,0,1
0b5wpq91u5kpxuvp.npy,0.0,0.0,1.0,0.0,0,0,1
6kbrzjv3gh0qb8jk.npy,0.0,0.0,1.0,0.0,0,0,1
djjr9tfwverh14s7.npy,0.0,0.0,1.0,0.0,0,0,1
srs1dxwrd7a21s90.npy,0.0,0.0,1.0,0.0,0,0,1
7bo8ulu8jfcn9b83.npy,0.0,0.0,1.0,0.0,0,0,1
moopgxce3zso7uk0.npy,0.0,0.0,1.0,0.0,0,0,1
reypu77jfj2dxat4.npy,0.0,0.0,1.0,0.0,0,0,1
l8g45riuafw38mcr.npy,0.0,0.0,1.0,0.0,0,0,1
8hu4ezlfs6mp8w16.npy,0.0,0.0,1.0,0.0,0,0,1
qx9n1gcwy4ewe92i.npy,0.0,0.0,1.0,0.0,0,0,1
xn4v7b8xbiskxn48.npy,0.0,0.0,1.0,0.0,0,0,1
c2w9jhxipp87oc92.npy,0.0,0.0,0.0,1.0,0,0,1
id8r9jt2xekvjgqd.npy,0.0,0.0,1.0,0.0,0,0,1
niyok4xo04c530qp.npy,0.0,0.0,0.0,1.0,0,0,1
8ehxjflefmmamkyn.npy,0.0,0.0,1.0,0.0,0,0,1
kjaqqm71zodhz3zg.npy,0.0,0.0,0.0,1.0,0,0,1
x0cofyhc4fbqtyuk.npy,0.0,0.0,1.0,0.0,0,0,1
3ipc3q5mindnuofl.npy,0.0,0.0,1.0,0.0,0,0,1
17f9ipsphxb5csno.npy,0.0,0.0,1.0,0.0,0,0,1
i7ua2mctinpedrbc.npy,0.0,0.0,1.0,0.0,0,0,1
rhrrm6mi6apv3xod.npy,0.0,0.0,0.0,1.0,0,0,1
uklz6eno9evchf19.npy,0.0,0.0,0.0,1.0,0,0,1
8te6omqydhc15kjy.npy,0.0,0.0,0.0,1.0,0,0,1
9zyeusggqd6bbh6u.npy,0.0,0.0,0.0,1.0,0,0,1
ckzc8x9pzxq2qptz.npy,0.0,0.0,0.0,1.0,0,0,1
8qppvarbyk86bg63.npy,0.0,0.0,1.0,0.0,0,0,1
razjxikufvewet9v.npy,0.0,0.0,0.0,1.0,0,0,1
9pdnjdo4657x3x1m.npy,0.0,0.0,1.0,0.0,0,0,1
gdsowc5rd53unps0.npy,0.0,0.0,1.0,0.0,0,0,1
8wl25x3jg3xwsnxq.npy,0.0,0.0,0.0,1.0,0,0,1
0bnosq2hcahybyga.npy,0.0,0.0,0.0,1.0,0,0,1
7hpa0559ct337xdt.npy,0.0,0.0,1.0,0.0,0,0,1
46uz3vfrxlykwrd0.npy,0.0,0.0,1.0,0.0,0,0,1
ormk2r53v0t0gx1o.npy,0.0,0.0,0.0,1.0,0,0,1
zqpt23aflinrycyi.npy,0.0,0.0,0.0,1.0,0,0,1
ebyl3ljp1bn25yy5.npy,0.0,0.0,1.0,0.0,0,0,1
wy2h3lbdqxgoen3k.npy,0.0,0.0,1.0,0.0,0,0,1
k195ca6z1l4t3pvm.npy,0.0,0.0,1.0,0.0,0,0,1
3gw8ta8f4za4qwh2.npy,0.0,0.0,1.0,0.0,0,0,1
7qf9olcakkwy4iz3.npy,0.0,0.0,1.0,0.0,0,0,1
aaz7f35p3nxyhwkq.npy,0.0,0.0,0.0,1.0,0,0,1
f6mghrepnbaurgrz.npy,0.0,0.0,1.0,0.0,0,0,1
7ueqteh1nnc545c9.npy,0.0,0.0,1.0,0.0,0,0,1
6cpzzkjwzulennyv.npy,0.0,0.0,1.0,0.0,0,0,1
wzdkk7k7b9uluffv.npy,0.0,0.0,1.0,0.0,0,0,1
cbmpxc4kgskdp4m3.npy,0.0,0.0,1.0,0.0,0,0,1
al545ysq11mqwjll.npy,0.0,0.0,1.0,0.0,0,0,1
1mpkq76j78lokaiu.npy,0.0,0.0,1.0,0.0,0,0,1
99ihbmqywuc11orl.npy,0.0,0.0,0.0,1.0,0,0,1
26i62fv57nhv8wjl.npy,1.0,0.0,0.0,0.0,0,0,1
a9sp1a9kuoi58zsq.npy,1.0,0.0,0.0,0.0,0,0,1
4xo55bgprj2stu24.npy,0.0,0.0,0.0,1.0,0,0,1
cgxjsff0vnxw84uy.npy,0.0,0.0,1.0,0.0,0,0,1
umuhexw7cs1r16f3.npy,0.0,0.0,0.0,1.0,0,0,1
3vyaszpsozkbmgrh.npy,1.0,0.0,0.0,0.0,0,0,1
wemqzg4w7jnfgkwo.npy,1.0,0.0,0.0,0.0,0,0,1
uci7oy6wyqbzl224.npy,0.0,0.0,0.0,1.0,0,0,1
vh0ys4mwazhc4n0h.npy,0.0,0.0,0.0,1.0,0,0,1
jbmayymiah87h5bp.npy,1.0,0.0,0.0,0.0,0,0,1
dq76y1aer53tn9sf.npy,1.0,0.0,0.0,0.0,0,0,1
87hnlfgsp7931sos.npy,1.0,0.0,0.0,0.0,0,0,1
q29iufbjx37ue80j.npy,0.0,0.0,0.0,1.0,0,0,1
8qsv04w7deb8wyqq.npy,0.0,0.0,0.0,1.0,0,0,1
po42hlys5j03buy3.npy,0.0,0.0,0.0,1.0,0,0,1
ehalyv5byi5o3ywq.npy,1.0,0.0,0.0,0.0,0,0,1
e97zij4zjr6yt7dx.npy,1.0,0.0,0.0,0.0,0,0,1
j20mzug2o3y2fds2.npy,1.0,0.0,0.0,0.0,0,0,1
dga9i4p40tk7ym7n.npy,1.0,0.0,0.0,0.0,0,0,1
srm0e57r19kni4jv.npy,1.0,0.0,0.0,0.0,0,0,1
jl3sbb91muaeufwm.npy,1.0,0.0,0.0,0.0,0,0,1
w9rt2fqqfon0k3c4.npy,1.0,0.0,0.0,0.0,0,0,1
z7qn8adyz80b8a00.npy,0.0,0.0,0.0,1.0,0,0,1
mirc35aher1zvtet.npy,0.0,0.0,0.0,1.0,0,0,1
w2f4h9op06sv2laj.npy,0.0,0.0,0.0,1.0,0,0,1
cuer3uix21ahyxx4.npy,1.0,0.0,0.0,0.0,0,0,1
aahdts2937x4ivdy.npy,1.0,0.0,0.0,0.0,0,0,1
2as3eu58dqkpzxv0.npy,1.0,0.0,0.0,0.0,0,0,1
shjqs70vzdmf9lk7.npy,1.0,0.0,0.0,0.0,0,0,1
8xoknm4ovincz7si.npy,0.0,0.0,0.0,1.0,0,0,1
53x7wg6nfpik6v79.npy,1.0,0.0,0.0,0.0,0,0,1
pr5owjiljxct44wa.npy,1.0,0.0,0.0,0.0,0,0,1
1uehtggakw8oe0d8.npy,1.0,0.0,0.0,0.0,0,0,1
t3x4meynme37u7l5.npy,1.0,0.0,0.0,0.0,0,0,1
qmcs95ao4uwtjnjx.npy,1.0,0.0,0.0,0.0,0,0,1
6zurgz6uuyaqpivl.npy,1.0,0.0,0.0,0.0,0,0,1
27p2sx2jrfwk8n61.npy,1.0,0.0,0.0,0.0,0,0,1
6eqbeg9erwullyhh.npy,0.0,0.0,0.0,1.0,0,0,1
mnempj8scvlyx7uw.npy,1.0,0.0,0.0,0.0,0,0,1
3gjr1kk2j3bm1rl8.npy,1.0,0.0,0.0,0.0,0,0,1
4qst0dt0ukrarcf5.npy,1.0,0.0,0.0,0.0,0,0,1
3jmjnf284jg8qf84.npy,1.0,0.0,0.0,0.0,0,0,1
w6otb0qy4gd24x0t.npy,1.0,0.0,0.0,0.0,0,0,1
s3g3jmgfscps9602.npy,1.0,0.0,0.0,0.0,0,0,1
b8x3q0kjjts99x2m.npy,1.0,0.0,0.0,0.0,0,0,1
o9amnqxum7w7tam9.npy,1.0,0.0,0.0,0.0,0,0,1
f7624ofwqsym0n1k.npy,1.0,0.0,0.0,0.0,0,0,1
w7puub5sc2x9jq22.npy,1.0,0.0,0.0,0.0,0,0,1
clc3pds72a5n6rcy.npy,1.0,0.0,0.0,0.0,0,0,1
9rmesstzvae7b4ek.npy,1.0,0.0,0.0,0.0,0,0,1
yyoj3mwpa3yj67qt.npy,0.0,0.0,0.0,1.0,0,0,1
iugdzfwgrofw4ciq.npy,0.0,0.0,0.0,1.0,0,0,1
4fw06221svvfw4k7.npy,0.0,0.0,0.0,1.0,0,0,1
kori0q5w9247t19n.npy,0.0,0.0,0.0,1.0,0,0,1
l1cp56t9dhw5cdwq.npy,1.0,0.0,0.0,0.0,0,0,1
9h8cg3q9muurufvm.npy,1.0,0.0,0.0,0.0,0,0,1
mdggbsnqviyx8g8o.npy,1.0,0.0,0.0,0.0,0,0,1
jrgejgk2nxb3nblz.npy,1.0,0.0,0.0,0.0,0,0,1
n6e25gwvyov29pbk.npy,1.0,0.0,0.0,0.0,0,0,1
m3p3rn3xv7uidz3d.npy,0.0,0.0,0.0,1.0,0,0,1
imjmrdkyxwlu3sgl.npy,0.0,0.0,0.0,1.0,0,0,1
sv6ab3ev58mwczdr.npy,0.0,0.0,0.0,1.0,0,0,1
rpakryt4vy649yik.npy,1.0,0.0,0.0,0.0,0,0,1
esps4go6l7nxtxp6.npy,1.0,0.0,0.0,0.0,0,0,1
oa0cn51mrpgletu4.npy,1.0,0.0,0.0,0.0,0,0,1
i3p4sjxkhxw6zfjr.npy,1.0,0.0,0.0,0.0,0,0,1
p8w7kedxlnencocy.npy,0.0,0.0,0.0,1.0,0,0,1
32vaco7oiu4uakjg.npy,1.0,0.0,0.0,0.0,0,0,1
51r8jwbq6x549qpu.npy,1.0,0.0,0.0,0.0,0,0,1
oqahoz7dp2tmuwm1.npy,1.0,0.0,0.0,0.0,0,0,1
ubk5xmxzevkqpv92.npy,1.0,0.0,0.0,0.0,0,0,1
lvbklbka891pmh1c.npy,1.0,0.0,0.0,0.0,0,0,1
7x0e8vyl6xmxk8vk.npy,1.0,0.0,0.0,0.0,0,0,1
hyqu89w7xrqcgsc5.npy,1.0,0.0,0.0,0.0,0,0,1
k7cpryni1iuowalm.npy,1.0,0.0,0.0,0.0,0,0,1
9wao9rsj184pnlev.npy,1.0,0.0,0.0,0.0,0,0,1
exe4xq7ngcrudavf.npy,1.0,0.0,0.0,0.0,0,0,1
brb231pjqdpwfbvr.npy,1.0,0.0,0.0,0.0,0,0,1
wzvazyltfzk387iy.npy,1.0,0.0,0.0,0.0,0,0,1
a35i4o0acnrq56e7.npy,0.0,0.0,0.0,1.0,0,0,1
04a7a111kqb3zulj.npy,0.0,0.0,0.0,1.0,0,0,1
bbnb2ttpzc1qb5ki.npy,0.0,0.0,0.0,1.0,0,0,1
v2h9mtx189k9bd3b.npy,1.0,0.0,0.0,0.0,0,0,1
je1odtsz4n798gis.npy,1.0,0.0,0.0,0.0,0,0,1
z8majbz18x5nmezp.npy,1.0,0.0,0.0,0.0,0,0,1
dh1mn9amdyrgixx1.npy,1.0,0.0,0.0,0.0,0,0,1
5adqhimzok8couog.npy,1.0,0.0,0.0,0.0,0,0,1
vyp86bsxdlfw0ctd.npy,1.0,0.0,0.0,0.0,0,0,1
yx3drwv274ky1t6k.npy,1.0,0.0,0.0,0.0,0,0,1
gs89ro6oy3ums2bk.npy,1.0,0.0,0.0,0.0,0,0,1
pnyvmr1g1kfty2u6.npy,1.0,0.0,0.0,0.0,0,0,1
hzq7efqg1vzmudd4.npy,1.0,0.0,0.0,0.0,0,0,1
55x5apkrufhbt2mg.npy,0.0,0.0,0.0,1.0,0,0,1
2grvddkq8c3emtkm.npy,0.0,0.0,0.0,1.0,0,0,1
j3y469ywcdfo49qm.npy,0.0,0.0,0.0,1.0,0,0,1
